brand,model,version,year,segment,comment,label
mg,zs,std,2024,suv,thái úc toàn top_danh,positive
vinfast,vf 6,plus,2025,suv,trãi_nghiệm đi tuần âm_kém ồn vợ_chồng xi_nhan ngu_ngu hàng hơi hẹp rẻ xe vin vỏ cứng,negative
vinfast,vf 6,eco,2025,suv,vô_lăng phản_hồi,positive
toyota,corolla cross,v,2024,suv,hàng nhật thực_dụng,positive
haval,jolian,,2025,suv,bố hrv,positive
byd,atto 3,,2024,suv,trung_quốc chẳng_qua rẻ chất_lượng màn_hình tầm so_sánh máy điện_thoại xiami huawei tv xấu,neutral
mitsubishi,attrage,cvt,2024,sedan,cvt sản_xuất trang_bị bật tắt đèn gạt mưa tự_động pre trang_bị an_toàn cân_bằng điện_tử đi chòng_chành cvt,positive
skoda,slavia,ambiton,2025,sedan,áp đi phố tốn đi cao_tốc tiết_kiệm,neutral
mg,5,std,2024,sedan,móa cafe chạy ngang đẹp_tưởng audi đẹp,positive
mazda,2,,2024,sedan,tầm tiền xe tầm đấy xe rẻ đòi xịn xe tiền tỉ,positive
geely,coolray,flagship,2025,suv,ghế thoải_mái,positive
geely,coolray,flagship,2025,suv,xe tầu đi ủng_hộ thương_hiệu việt mua xe hàn hài_lòng,negative
vinfast,vf 6,,2024,suv,giá cx5 lành,negative
vinfast,vf 6,,2024,suv,xe_điện ồn mua,negative
skoda,slavia,ambiton,2025,sedan,ok vios,positive
skoda,kushaq,style,2025,suv,xe châu_âu_giá xe nhật_hàn sống,positive
byd,atto 3,,2024,suv,thoải_mái hàng ghế đánh_đổi gầm 15 cm sướng bảo_vệ xe,neutral
omoda,c5,,2024,suv,túi_tiền độc_lạ suy_nghĩ lựa_chọn hãng ưng_ý ưng hãng omoda_c5 mua,positive
vinfast,vf 6,plus,2025,suv,vf6 cần_chỉnh yên ngựa hàng ghế chắn bùn ok,negative
kia,seltos,,2024,suv,giá cấu_hình động_cơ trang_bị base hướng khách_hàng đối_thủ xforce,positive
skoda,slavia,style,2025,sedan,nội thất_ok,positive
byd,atto 3,,2024,suv,sướng phanh tái_sinh đổ đèo phanh chân quen phanh chân mấy mấy pin lắm,positive
geely,coolray,flagship,2025,suv,xe b mùi nội_thất hôm bữa lái thử mùi nồng,negative
skoda,kushaq,style,2025,suv,mua ambition chê mua khen xám,positive
hyundai,accent,,2024,sedan,xe đẹp,positive
skoda,kushaq,style,2025,suv,xe âu_trâu phân_khúc bình_dân động_cơ khung gầm ngon chấm,positive
haval,jolian,,2025,suv,xe giá đẹp,neutral
vinfast,vf 6,eco,2025,suv,6 s pin đi 460 km hàng ghế thoải_mái vf5 nhìu full khó_chịu sạc cắt gập_gương cam,positive
vinfast,vf 6,plus,2025,suv,đắt thế_nhỉ vf6,negative
mg,zs,luxury,2025,suv,chạy cao_tốc đầm khung gầm cứng lắc,positive
toyota,corolla cross,v,2024,suv,pô xe sệ xuống_đường xe ba_gác chở rác thô_thiển đau_đớn bọn toy già vờ_đần đánh_thức giả_vờ ngủ,negative
geely,coolray,flagship,2025,suv,coolray xấu nội_thất yên ngựa chất_liệu nhựa giả kim_loại sờ rẻ_tiền lái ok máy tương_đối êm khỏe,negative
geely,coolray,flagship,2025,suv,động_cơ turbo hộp_số ly_hợp kém kinh_dị xe thông_số sửa_chữa khóc tiếng mán giá hộp dct gấp hộp_số,negative
honda,city,1.5 rs,2025,sedan,hội phản_ánh xe nổ sơn rỉ sét lo ngáy,neutral
mitsubishi,xforce,ultimate,2024,suv,chán chốt cửa tapi nhựa đèn xinhan,negative
mitsubishi,attrage,cvt,2025,sedan,giá rẻ city triệu,positive
toyota,corolla cross,v,2024,suv,toyota_cross giá xe nhập_thái mua xe nhập logo toyota thiệt_thòi thực cross đi triệu xe lắp_ráp rẻ ưu_đãi lptb cross phân_khúc tucson rav4 đồng_hạng hãng xe hàn_quốc xe giá_cả cảnh_tranh hãng rẻ lợi tiêu_dùng xe mê tin_tưởng logo_toyota khó_lòng xe hãng mua xe khởi_đầu chi_phí nhiêu_liệu phụ_tùng bảo_dưỡng dân việt_nam xe tài_sản được_giá yếu_tố quyết_định,neutral
skoda,slavia,ambiton,2025,sedan,xe giá vios accent city fan trung_thành,positive
skoda,slavia,style,2025,sedan,slavia tương_đồng nissan_almera đi máy_turbo hề yếu mà_còn tiết_kiệm nhiên_liệu mua xe nhu_cầu tài_chính mục_đích nhận_xét,positive
toyota,corolla cross,v,2024,suv,xúc corola cross v tiền mua hev,positive
mitsubishi,attrage,cvt,2024,sedan,xe to máy_yếu i10 hơi hẻo,negative
kia,soluto,,2024,sedan,xe đẹp,positive
toyota,vios,,2025,sedan,bền_lành tiết_kiệm nhiên_liệu xứng_đáng giá_thành đi vạn km thay dầu_máy sản_phẩm người_yêu ghét vios xe gành giàu giá trăm triệu,positive
vinfast,vf 6,plus,2025,suv,gầm an_toàn pin,negative
mitsubishi,xforce,ultimate,2024,suv,video đoạn nhận_xét hệ_thống treo xóc đứng đầu bảng đi đường đánh lái gấp hệ_thống treo mềm cứng yếu_tố tính_năng cua cân_bằng điện_thoại trống_trơn trượt lốp bám đg hinh phân_khúc xe hrv xe gọi treo xóc cứng mềm_mại đi lươn đoạn đường mấp_mô hố ổ_gà cảm_nhận dõ hệ_thống treo xóc hoạt_động êm_dập tắt giao_động hệ_thống treo ngon,neutral
geely,coolray,flagship,2025,suv,xe tàu nội_thất cổ_vãi lồn,negative
mazda,cx-3,1.5 luxury,2025,suv,bự chở ok,neutral
mg,zs,hybrid,2025,suv,thương_hiệu tầm giá giá ế,negative
byd,sealion 6,,2025,suv,khung gầm sắt thép mỏng thương_hiệu quốc_gia thương_hiệu ngoại_quốc làm_việc kiếm tiền ảnh_hưởng quốc_gia,negative
mg,5,luxury,2025,sedan,mg đi đi đừng chở gia_đình,negative
mg,zs,hybrid,2025,suv,xe trung_quốc vf6 pin ngon,negative
geely,coolray,flagship,2025,suv,35 t mặc_dù thủ_nhập nuôi vợ xe_hơi tiền coolray chấp_nhận trêu xe tàu,positive
skoda,kushaq,style,2025,suv,giá ngáo_giá vw,positive
toyota,corolla cross,v,2024,suv,hàng chật,negative
byd,atto 3,,2024,suv,mua xe ngại vụ sạc pin chỗ đô xe đẹp,negative
honda,hr-v,g,2025,suv,hrv g khả_năng xforce bản_l giá mazda_cx5 ta mua cx5 mua hrv hrv form_dáng xấu mắt việt hrv ế nằm top xforce,negative
skoda,slavia,style,2025,sedan,sợ chi_phí xe châu_âu,negative
vinfast,vf 6,,2024,suv,xe cởi chuồng_vãi,negative
geely,coolray,flagship,2025,suv,xe đi sướng tiền xe nhật_hàn coolray giá,positive
hyundai,accent,,2024,sedan,đầu cấn_cấn hơi nhạt nhòa hơi kém thẩm_mỹ chỗ đèn đuôi xe đẹp cực na_ná elantra,neutral
nissan,almera,,2025,sedan,ngon phân_khúc cảm_giác lái cách_âm phanh cổ_lỗ_sỹ kia chả mua,neutral
nissan,almera,,2025,sedan,xe ngon tội ế,positive
hyundai,accent,,2024,sedan,giá loanh_quanh đẹp,positive
skoda,slavia,style,2025,sedan,tăng_tốc 120 km h hẳn mấy vios acent yếu kinh_khủng chòng chành,positive
vinfast,vf 6,plus,2025,suv,vf6 p p rẻ hóng vid so_sánh vf7 vf7 8 xx dướn đẹp ngoại_thất chúc_mừng,positive
kia,seltos,facelift,2024,suv,sướng giá sát phân_khúc,negative
mazda,cx-3,1.5 at,2025,suv,thích_dáng mazda_cx5 dáng mazda_cx3 trông hèn_hèn kiểu,negative
geely,coolray,flagship,2025,suv,hòa dán kính xong comfor lạnh eco ẩn_ẩn xe lùi bật gạt mưa gạt gạt âm_lượng tốc,positive
toyota,corolla cross,v,2024,suv,chê cầm mua đi,positive
nissan,kicks,e-powers,2025,suv,đẹp mê đẹp xforce ngang giá ok,neutral
mitsubishi,attrage,cvt,2024,sedan,vua xong ưu_điểm rẻ tiếp_kiệm xăng rộng nhược_điểm ồn_vãi lồn máy yếu_ồn yếu phế,positive
vinfast,vf 6,,2024,suv,vf6 đầm,positive
hyundai,creta,n line,2025,suv,nline giả_cầy,negative
honda,city,1.5 rs,2025,sedan,honda rs đo gói an_toàn accent cảnh_báo mù cảnh_báo tốc_độ cảnh_báo xe khởi_hành_cảnh abos phương_tiện cắt ngang cảnh_báo cữa xe,negative
skoda,kushaq,style,2025,suv,xe giá tầm lăn bánh ngon,negative
honda,city,1.5 rs,2024,sedan,chạy city_rs chạy nghìn km ưa chạy ồn xe phân_khúc đèn tự_động tắt_pha tắt đèn đường dân ven đường ưu_điểm anh_em video nha,negative
skoda,slavia,style,2025,sedan,chê gương chiếu hậu_đặt trụ phân_khúc nissan_almera máy 0 l áp hy_vọng so_sánh xe,negative
byd,seal 5,dm-i,2025,sedan,lít 100 km ăn_thua điện 20 k 100 km,negative
skoda,slavia,style,2025,sedan,phân_khúc b mấy cửa_sổ trời mong hãng cắt cửa_sổ trời xy_lanh thắng đĩa tiêu_dùng phân_khúc cám_ơn d,negative
honda,city,1.5 rs,2024,sedan,honda city khách_hàng xe lướtt hai,positive
mitsubishi,xforce,ultimate,2024,suv,sở_hữu_bản ulti ưu_điểm thế_mạnh di_chuyển xe yếu_điểm bộc_lộ xe đứng yên cảm_biến cốp_khóa mở_cửa phanh kêu đi chậm đường xấu_hơi xóc chốt fix thành vios việt_nam,neutral
honda,city,1.5 rs,2024,sedan,công_nhận loa rs phân_khúc,positive
mazda,cx-3,1.5 premium,2025,suv,đầu xe_hơi khoang chật cân_đối gầm nâng tầm mm đẹp,negative
mg,zs,luxury,2025,suv,option đầy_đủ nâng_cấp,positive
omoda,c5,,2024,suv,giá pre flagship thơm,positive
mitsubishi,attrage,cvt,2024,sedan,tỉnh đi sàn yếu,positive
byd,sealion 6,,2025,suv,nội_thất công_nghệ mức_độ hoàn_thiện vinfast gọi byd cụ,positive
toyota,vios,,2025,sedan,bền xe hỏng,neutral
mitsubishi,attrage,cvt,2025,sedan,xe apple carplay bluetooth kết_nối ổn,neutral
toyota,corolla cross,v,2024,suv,đẹp vios 2021 g đẹp cố_gắng đổi xe ha ha,positive
vinfast,vf 6,eco,2025,suv,vf6 ảnh bình_thường đường đẹp vf7 vf7 đẹp góc vf6 hài_hòa góc vf6 hồi tầm năm_ngoái thuê fgf đi quạt_gió hú kinh_khủng đi tốc_độ đỡ đứng yên chạy chậm hú rít động_cơ phản_lực,negative
hyundai,creta,n line,2025,suv,mua xe chú_ý may_mà trái_tim xe may hộp_số giá trời hiểu_biết may_hộp i cvt na_tu bo_hộp ly_hợp kép 7 cap ngi,negative
hyundai,accent,,2024,sedan,đời đẹp kiểu hài_hòa xe kiểu gân_guốc kén tucson lạ_chiến_lược huydai accent tucson santaffe bán_chạy phân_khúc đùng_phát mẫu chút cũ xe xong ế,negative
vinfast,vf 6,plus,2025,suv,mua dán phim thảm_sàn cốp điện cam_hành_trình az yên ngựa độ ngả ghế hàng thay tựa đầu bi_gầm chúc b enjoy xe,neutral
mitsubishi,attrage,cvt,2025,sedan,mua xe tặng bảo_hiểm tiết_kiệm kha_khá,positive
nissan,almera,,2024,sedan,cũ đổi nóng,positive
skoda,slavia,style,2025,sedan,giá lăn bánh tắt điện_ok rẻ lắm đồng_ý tiền brand hầu_như tưởng xe trung_quốc hệ_thống đại_lý dám mua giá rẻ chút đi kushaq bài_học,negative
geely,coolray,flagship,2025,suv,đầu góc mảng đi ngược phong_cách hiện_đại tương_lai,negative
haval,jolian,,2025,suv,hôm_qua đường lướt ngang ngầu_lực rẻ_tiền,positive
honda,city,1.5 l,2025,sedan,city đẹp rs bodykit gắn xe chiều ngắn đẹp_mắt lắm,positive
mg,5,std,2024,sedan,giá ngang i10 morning khả_năng ngon,positive
vinfast,vf 6,plus,2025,suv,màn_hình hiển_thị vô_lăng,negative
skoda,slavia,ambiton,2025,sedan,thương_hiệu châu_âu_giá hợp_lý mua đi_chơi thằng vượng ôm chợ thời xe xăng toàn đồ tàu lỗi,positive
vinfast,vf 6,,2024,suv,vf6 đẹp khỏe rộng option đầy_đủ song rẻ_hon triệu tuyệt_vời,positive
skoda,kushaq,style,2025,suv,tiêu_hao nhiên_liệu 6 l 100 km,positive
mazda,2,at,2025,sedan,bản_base nổi,positive
mitsubishi,xforce,ultimate,2024,suv,phanh 0 km h phụ_thuộc vận_tốc xe_tải xe mặt_đường hệ_thống phanh chủ_quan số_liệu video,negative
mg,zs,std,2024,suv,bữa nhà_báo chạy mua trải_nghiệm thử đi đừng thiên_hạ_đồn ngon tầm giá đấy,positive
hyundai,accent,,2024,sedan,đuôi xe thiết_kế audi,positive
hyundai,creta,n line,2025,suv,xe đẹp giá hơi hãng phân_khúc,neutral
haval,jolian,,2025,suv,đi haval_h6 chỉnh_điều hòa ấn sấy kính màn_hình điều_khiển hòa chỉnh xong car_play bất_tiện mấy review cảm_nhận phiến_diện sâu,neutral
hyundai,accent,,2024,sedan,bê đèn_pha lux,neutral
toyota,vios,,2025,sedan,tui tí,negative
hyundai,accent,,2024,sedan,đuôi đẹp đầu nhìn_rối,neutral
toyota,corolla cross,v,2024,suv,xe hôm mua xe đầu ban_đầu phân_vân cx5 nissan_kick showroom toy cross đầu xe đẹp,positive
toyota,corolla cross,v,2024,suv,nhược_điểm chật hàng hẹp ngang lắm chật vios hao xăng máy hao_xăng máy camry innova cross vỏ dày xác cảm_giác lái trung_bình,negative
toyota,corolla cross,v,2024,suv,cross hạng b size công_suất động_cơ hơi,neutral
nissan,almera,,2025,sedan,almera chê gầm hợp đg_xá việt_nam ngập_lụt xe gầm ý_kiến,negative
nissan,almera,,2025,sedan,xe chạy ngon_mạnh đầm âm_rẻ giá phụ_tùng đắt_option accent đắt city rs clear kho biển giảm_giá adas city l,neutral
haval,jolian,,2025,suv,tàu nghiêm_chỉnh rẻ đấy tàu tin_tưởng,negative
toyota,yaris cross,máy xăng,2024,suv,đi vạn đều_đặn 180 km phân_vân x force yariss xăng thiết_kế quá_lực tính_năng khác_biệt xăng điện một_chút thương_hiệu bền_bỉ tiết_kiệm ghế lái_chỉnh điện đi đường trường cao_tốc nội_thành báo 5 km 1 l tkiem đi,positive
mazda,cx-3,1.5 deluxe,2025,suv,cắt túi khí at dulex,negative
vinfast,vf 6,plus,2025,suv,ghê hàng hai hơi ngăn gối êm,negative
skoda,slavia,active,2025,sedan,sinh_viên thế_hệ tương_lai vios xe grab honda city nissan_almera tiêu_chuẩn lắm xe,positive
toyota,corolla cross,v,2024,suv,đẹp,positive
hyundai,accent,,2024,sedan,chạy chuẩn gia_đình thế_hệ,positive
toyota,corolla cross,v,2024,suv,sạc dây cổng sạc bất_tiện tẩu giấu kín hộc chứa đồ,negative
honda,city,1.5 rs,2025,sedan,chê city bánh_xe bé tí cân xe,negative
mazda,2,,2024,sedan,chê cai đèn_nhin mắt kk,negative
honda,hr-v,g,2025,suv,toyota raize phân_khúc hạng loanh_quanh 500 tr cảnh_báo mù gương honda crv rs hev đắt gấp cảnh_báo mù gương honda,negative
hyundai,accent,,2024,sedan,hạng râu cá_chê hơi xấu,negative
skoda,kushaq,style,2025,suv,cầm lái_xe âm_ổn ga bốc phết thân vỏ cứng_cáp ổn giá thơm,positive
geely,coolray,flagship,2025,suv,mốc bảo_dưỡng rẻ xe hàn câu sướng khổ sd_sướng khổ rớt_giá,neutral
hyundai,creta,n line,2025,suv,đuổi đội_ngũ thiết_kế hyundai xe hàn xe tàu thuê chung_đội thiết_kế na_ná phá xe đồ_chơi _,negative
omoda,c5,,2024,suv,vf7 lực ghê lắm,positive
mitsubishi,xforce,ultimate,2024,suv,tăng_tốc 15 s 100 km h ngang vf3 đấy đỉnh chóp,negative
kia,seltos,,2024,suv,cắt bớt ngang mặt ga lăng đuôi xe đẹp cũ,negative
vinfast,vf 6,eco,2025,suv,mua vinfast,negative
mitsubishi,attrage,cvt,2024,sedan,xe che mưa che nắng đi hàng tiết_kiệm nhiên_liệu chốt cố tí accent vios city chạy sướng tí ồn lắm nội_thất ộp_ẹp đề_nổ bật hòa máy kêu kinh lắm đời gầm chạy thoáng vin gầm_bệ tay_lái hơi rơ_rơ_sao,negative
kia,seltos,facelift,2024,suv,tầm 70 tr giá ngon,negative
skoda,kushaq,style,2025,suv,giá xe ngang giá mg hs thương_hiệu skoda châu_âu khung gầm volkswagen volkswagen ấn_độ thực_chất sản_phẩm thiết_kế sản_xuất saic lắp_ráp việt_nam mg hs việt_nam giảm_giá kịch sàn khởi_sắc chút kích_cỡ trang_bị xe mg hs hơi_đuối nhà_máy lắp_ráp việt_nam,negative
hyundai,accent,,2024,sedan,kiểu cỏ đường_nét lúa nhà_quê,negative
kia,seltos,,2024,suv,đẹp hẳn cũ cũ cụm đèn_hậu xấu,positive
vinfast,vf 6,eco,2025,suv,chất_lượng tệ,negative
kia,seltos,facelift,2024,suv,xe hàn mãi nắm_bắt thị_hiếu xe đánh giới trẻ bắt_mắt màu mè mua lịch_lãm thiết_kế rườm_rà vô_cùng,negative
mazda,cx-3,1.5 at,2025,suv,gầm ta lườn mõm ngắn leo_lề đi đường gồ_ghề sedan độ gầm,positive
honda,city,1.5 rs,2025,sedan,xấu ngoại_thất cố_hữu bánh lọt hỏm,negative
vinfast,vf 6,,2024,suv,vf6 vf6s ve xe kêu to kêu_gào phi_cơ,negative
mg,5,luxury,2025,sedan,lăn bánh 600 tr đòi ngon mg5 bây_h ổn tiền cân_nhắc gia_đình mua liền đành tiền hrv,positive
mg,zs,luxury,2025,suv,xe bán_chạy đại_lý đông phụ_tùng,positive
honda,hr-v,g,2025,suv,đi honda hrv g sài gòn đà_lạt 350 km tiêu_hao nhiên_liệu 2 l 100 km đoạn đô_thị tp hcm,positive
geely,coolray,flagship,2025,suv,ngoại_hình trẻ_trung giới trẻ màu_sắc lựa_chọn,neutral
toyota,corolla cross,v,2024,suv,bắc_mấy đi đèo mấy nóng mẹ corolla cross ngon,positive
kia,seltos,facelift,2024,suv,mit điều_chỉnh giá gt line giá pre lux,negative
toyota,vios,e,2024,sedan,âm tiếng mưa,negative
mazda,cx-3,1.5 luxury,2025,suv,xe chật_vờ cờ lờ_lun mua vội xúc,negative
honda,hr-v,l,2025,suv,tỷ khung gầm ghiền chắn gầm máy nằm gầm xe công_nông fan_honda hrv thất_vọng,negative
hyundai,accent,,2024,sedan,nội_thất xe ngoại_thất thẩm ngoại thất_con,positive
nissan,almera,,2025,sedan,chạy nissan almera đời vạn chê cao_tốc hn hp_lướt nhẹ_tênh yếu,positive
toyota,vios,,2025,sedan,vị_thế hạng honda city rẻ xe ok đẹp chất_lượng khung gầm ok_nha,negative
mg,zs,luxury,2025,suv,adas đầy_đủ làn phanh khẩn_cấp cảnh_báo mù,positive
byd,atto 2,,2025,suv,đội thiết_kế byd mấy đường mảnh mảnh màu xe cản hông atto tinh_tế,positive
honda,city,1.5 rs,2024,sedan,đi cao_tốc tầm quan_sát xe_khách lướt đánh lái may cân_bằng lật có_lẽ trời_độ tổ_tiên phù_hộ xe cân_bằng rẻ yêu trừ duy_nhất đi tầm 100 km mỏi gãy lưng hehe,positive
mg,zs,hybrid,2025,suv,đợi xe chạy ok đi gia_đình okrui,positive
geely,coolray,flagship,2025,suv,cản đẹp,positive
toyota,corolla cross,v,2024,suv,thua_thiệt trọn toyota cross loa hệ_thống treo không_gian nội_thất,negative
honda,city,1.5 rs,2025,sedan,honda lái ok,positive
vinfast,vf 6,eco,2025,suv,toàn bất_tiện,negative
