brand,model,version,year,segment,comment,label
byd,atto 3,,2024,suv,Nhà nào xác định chỉ đi loanh quanh trong đô thị và có khả năng sạc tại nhà thì chiếc byd này rất đáng cân nhắc,neutral
toyota,corolla cross,v,2024,suv,"Corolla cross rất bền nhưng trang bị ghế, dash...vật dụng chung quanh rất tệ, không êm chẳng có thích thú gì.",neutral
vinfast,vf 6,,2024,suv,Xe điện cháy nổ như bom.mới hôm giáp tết con vf5 đang đậu mà cháy nổ ở phố hà nội ấy,negative
kia,seltos,facelift,2024,suv,"Xe đẹp, giá quá “ chát “ , thế giới đang rơi vào cuộc khủng hoảng kinh tế, hàng hoá dư thừa, có cả ô tô.
Đây là khoảng thời gian người dân dự thế phòng thủ, chú trọng cái ăn, chữa bệnh, học tập, chi phí thiết yếu cho cuộc sống hàng ngày.
Gác lại chuyện mua sắm, đặc biệt tài sản có giá trị cao, vô tình xe hơi sẽ trực tiếp ảnh hưởng về doanh số.",neutral
byd,atto 3,,2024,suv,Xe ByD bây giờ chạy nhiều thật,positive
toyota,vios,,2025,sedan,Đaihatsu vứt,negative
honda,city,1.5 rs,2025,sedan,Khá nhiều người dùng trên các hội nhóm phản ánh xe bị nổ sơn hoặc rỉ sét dù chỉ vài tháng sử dụng. Mình đang dùng mà cứ lo ngay ngáy.,neutral
mg,zs,std,2024,suv,"Xe yếu, hay hỏng vặt, thương hiệu Trung Quốc (ai bảo Anh Quốc là tui chửi nhé) nên thanh khoản thấp, hệ thống bảo hành rất ít rất khó khăn để sửa chữa.",negative
byd,sealion 6,,2025,suv,mấy ông kỹ sư thiết kế bên Por nghĩ việc qua đây làm hả :))),positive
vinfast,vf 6,,2024,suv,"Đúng mấy mẫu e đang phân vân. Nhưng khi ngồi và lái thử, thuê hẳn xe chạy 1 ngày. 

Thì xe vinfast ngoài sạc free thì nó chưa xứng vs giá tiền
vẫn còn lỗi nhiều về phần mềm
Lỗi cả thiết kế phần cứng và chất lượng gia công. Một con xe 7-800tr mà thước lái, giảm xóc kém suốt ngày kêu cót két , cốp cơ. Tay nắm nặng …

Vẫn chưa giám xuống tiền e vf6 vì còn thấy nó chưa hoàn thiện khiến cho người dùng thực sự thấy đáng tiền",negative
geely,coolray,flagship,2025,suv,Nội thất chống nước tốt.,positive
kia,seltos,facelift,2024,suv,900 thì mua được 2 con số sàn MG,negative
byd,sealion 6,,2025,suv,Dàn treo thảm hoạ. Khung gầm như xe đồ chơi. Gọi VF bằng cụ tổ,negative
toyota,corolla cross,v,2024,suv,Khác biệt hẳn daihatsu,positive
omoda,c5,,2024,suv,"Xe Trung Quốc giá rẻ, chi phí phụ Tùng rất rẻ. Trung Quốc mà nó phủ đến đâu là chết đến đó. Loại này mà 3s toàn quốc thì khỏi nói",positive
honda,city,1.5 rs,2025,sedan,600 giá ok,positive
kia,seltos,facelift,2024,suv,Xe đẹp đấy mà ngáo giá tí thôi,negative
mitsubishi,attrage,cvt,2025,sedan,"Máy 1.2 3 xi lanh rung nhẹ lúc nổ máy, nhưng chạy thì không thấy",negative
toyota,vios,,2025,sedan,Không bằng vf6 eco được,negative
geely,coolray,flagship,2025,suv,"giảm thêm 100 tr nữa, tôi sẽ mua",negative
toyota,vios,,2025,sedan,"Thứ duy nhất để ngta nhớ đến toyota là giá trị cốt lõi, bây giờ k còn thì k có lý do gì để mua nữa. Đáng tiếc cho Vios và toyota",negative
toyota,corolla cross,v,2024,suv,Cx5 trội hơn nhưng nếu mua thì tui sẽ mua cross,positive
honda,hr-v,g,2025,suv,"Mìn rất thích xe của hãng Honda , nhưng ko thích mỗi cái giá bán thôi , chưa bao giờ Honda định giá coi là phù hợp cho người dân Việt Nam mình dùng , cùng phân khúc mà giá cao hơn các hãng còn lại , cụ thể con Accord ế dài 1 tháng trên cả nước chưa bán được 5 con xe",neutral
mitsubishi,xforce,ultimate,2024,suv,"xe này đẹp, trang bị nhiều công nghệ, nhưng bản giữa mà ko có cruise control thì là một lỗ hỏng cực lớn và nó sẽ là điểm yếu chính sẽ khiến chiếc xe này khó thành top trong phân khúc.",negative
nissan,almera,,2024,sedan,ngon nhất phân khúc mà mãi mãi dân VN vẫn mê muội ko nhận ra,positive
kia,seltos,,2024,suv,Hrv G vả cho không trượt phát nào,negative
kia,seltos,,2024,suv,Nội thất nhìn quá phèn cu lại khen đẹp,negative
mitsubishi,xforce,ultimate,2024,suv,A góp ý mitsu làm cái xi nhan sau to ra tý là ok trong phân khúc,negative
nissan,almera,,2024,sedan,m sẽ gom tien lay con này cho gia dinh y quy của minh .chốt,positive
toyota,yaris cross,máy xăng,2024,suv,Còn việc khung tàu thì sao không thấy nói đến vậy?,negative
skoda,slavia,style,2025,sedan,"Cột A quá lớn và không có Cam 360 theo xe , rất bất tiện khi đi phố … nhất là đối với chị em và lái mới …",negative
honda,hr-v,g,2025,suv,"Honda VN chắc bị đi.ếc, bị chê cái ụ hàng ghế sau bao lâu nay mà vẫn để y nguyên.",negative
hyundai,creta,n line,2025,suv,với một chiếc xe nhỏ giá lăn bánh sẽ trên 800 thì có nhiều lựa chọn xe hạng CUV cở C hay ho hơn nhiều.,neutral
nissan,almera,,2025,sedan,xe này chay bị nhòe màn hình lái,negative
skoda,kushaq,style,2025,suv,Ko biết điều hoà có bằng xe nhật ko.Chứ xe châu âu quen lạnh rồi nên điều hoà về việt Nam sợ nóng lắm,negative
mitsubishi,attrage,cvt,2025,sedan,"Điều hòa chỉnh cơ, dễ dùng, không lag như cảm ứng",positive
honda,hr-v,l,2025,suv,"Bản L này có gì khác gì bản G đâu mà giá đắt hơn 51tr. Chỉ là thêm Camera cập lề bên phải và cốp điện thôi. Thà mua bản G, lấy 51tr đó độ cả Camera 360, độ cốp điện, độ cả màn hình to... vẫn chưa hết tiền 51tr ấy.",negative
toyota,corolla cross,v,2024,suv,Toyota Corolla Cross tui không thích cái pô xe khi nhìn từ phía sau ! Chính vì thế mà tui mua con Subaru forester IL AWD chạy ngon hơn nhiều.,negative
skoda,kushaq,style,2025,suv,"Người hiểu biết ít lắm, toàn bọn k hiểu biết gì nên mới mua Toy, hyundai ….vvv",positive
toyota,yaris cross,máy xăng,2024,suv,Với giá hiện tại thì yaris cross thuần xăng sẽ so sánh với creta đặc biệt. Mà công nghệ trên creta đặc biệt lại thua yaris cross thuần xăng,positive
vinfast,vf 6,eco,2025,suv,"Xe điện thì luôn luôn tiết kiện hơn xe xăng, cái này không bao giờ thay đổi. Sợ mỗi chuyện xe Vin hay bị lỗi phần mềm thôi chứ nếu ổn thì múc ngay",positive
skoda,slavia,style,2025,sedan,"Em đã được đi trải nghiệm xe này. Phải nói nội thất, vỏ ngoài, khung gầm quá chắc chắn. Các option rất phù hợp. Gầm lại cao ngang suv lun tới 178mm. Giá lăn bánh mà dưới 500 thì quá tuyệt vời. Nhưng mà công bằng phải nói xe quá ok ạ.",positive
toyota,vios,,2025,sedan,Bền lành và tiết kiệm nhiên liệu. Xứng đáng với giá thành. Tôi dùng được 4 năm đi được 1 vạn km. Chỉ thay dầu máy. Nói chung thì sản phẩm nào thì cũng có người yêu người ghét. Nói chung vios không phải xe gành cho người giàu. Theo tôi mức giá hơn 4 trăm triệu thì nó đáng và rất rất Đáng.,positive
mg,5,std,2024,sedan,Đi xe cứ có tiếng tít tít ở thiết bị gì nghe cực kì khó chịu,negative
mitsubishi,xforce,ultimate,2024,suv,"e thấy con xfocre và toy cross có phần ống xả nhìn ko gọn gàng lắm, nhìn phía sau nó lộ lù lù ra trông ko đc đẹp cho lắm phải ko các bác",negative
skoda,kushaq,style,2025,suv,"Ko hiểu giá này thì bán kiểu gì, xe hạng A bán giá hạng B thì chịu. Xe lại ko có gì nổi bật về thiết kế lẫn tính năng",negative
vinfast,vf 6,,2024,suv,Xe hồ cẩm đào. Đi 2 năm nữa đem bán ve chai. Kênh này mất uy tín vl,negative
huyndai,accent,,2024,sedan,0:23 Xe đẹp không cần phải nói.,positive
byd,atto 2,,2025,suv,Nội thất tử tế ai như hãng V,positive
skoda,slavia,style,2025,sedan,Không biết có xuống giá nữa k nhỉ. Mình rất thích. Nhưng ít tiền quá,negative
haval,jolian,,2025,suv,"HAVAL là thương hiệu nổi danh ở TQ từ tầm 2017-2018 với doanh số vượt cả những hãng xe nổi tiếng của Mỹ, Đúc, Nhật, Hàn, như TOYOTA, Volkswagen, Kia, GM.tại thị trường TQ.. nhưng gần đây thì BYD nổi lên như một hiện tượng với doanh số đứng đầu... Do VN phần lớn phổ biến các thương hiệu của các hãng xe Mỹ - Đức - Nhật -Hàn, nên các thương hiệu xe TQ nói chung còn khá xa lạ kể cả những thương hiệu nổi tiếng như BYD hay HAVAL. Trong khoảng từ năm 2000-2025 sản xuất ô tô ở Trung quốc đã có các bước tiến vượt bậc, nó được thể hiện như Geely mua lại hãng Volvo của Thụy Điển với giá 1.8 tỷ USD cộng thêm 900tr USD trả sau... ngoài ra còn có các hãng khác bị doanh nghiệp ô tô TQ mua lại như MG của Anh, Lotus của Anh, Borgward của Đức, Roewe của Anh, SAAB của Thụy Điển v.v... cho thấy ngành ô tô TQ đã có bước tiến vượt bậc khi họ thâu tóm được cả một số thương xe nổi tiếng TG một thời...",positive
toyota,yaris cross,máy xăng,2024,suv,"Con này nhìn đẹp thật đấy, đẹp nhất hạng B là chắc",positive
skoda,slavia,ambiton,2025,sedan,Hàng lắp theo tiêu chuẩn châu âu về yếu tố các trang bị nó vẫn là 1 sự khác biệt vô cùng lớn so với tiêu chuẩn ĐNA hoặc châu á.,positive
geely,coolray,flagship,2025,suv,"con này treo siêu cứng luôn
 đi thử qua gờ giảm tốc rất khó chịu, k được êm ái
 bù lại được cái khung gầm cứng, của tốc độ cao ok.
 hoàn thiện nội thất k được ok lắm, mấy cái tay nắm cửa lỏng lẻo, cửa gió điều hòa phía sau đặt ở dưới gầm ghế hàng ghế đầu.
 tóm lại
 Ưu điểm: ngoại thất thể thao, bodykit, khung gầm cứng cáp, động cơ turbo
 Nhược điểm: treo cứng, k thoải mái, chất lượng nhựa lỏng lẻo (cả phần bodykit phía đầu xe), điều hòa ghế sau chưa công thái học.
 Chưa kể bản base phải gập gương bằng cơm, k có camera 360, ...
 Cùng tầm tiền bản base có thể cân nhắc Omoda c5 lux (thua mỗi động cơ không có turbo)",negative
mg,5,std,2024,sedan,Xe đúng chất mua về che nắng che mưa,positive
geely,coolray,flagship,2025,suv,"Giá thực tế thì MG HS del lăn bánh tỉnh đợt rẻ có 600 610 thôi, HS Luxury thì 670-680 lăn bánh. Coolray này so với MG ZS thì hơn, vì ZS nó rẻ hơn cả trăm triệu. Chứ đem so với MG HS cùng giá tiền thực tế e rằng em Coolray thua thiệt hơi bị nhiều đó. Cái không gian mênh mông dài 4610 rộng 1876, chiều dài cơ sở 2720, bộ khung gầm 5 sao EuroNCAP, 65% thép cường lực, treo sau đa điểm, êm ái và cách âm cực tốt, đó là những thứ mà Coolray không thể nào có được, chắc phải là Geely Monjaro, nhưng tầm giá Monjaro nó lại cao lắm lắm.",negative
byd,sealion 6,,2025,suv,"Hệ thống treo quá yếu so với xe thuần điện. Vẫn như truyền thống TQ từ xưa đến giờ thôi, ban đầu thì mã đẹp, dùng 1 thời gian là rơi rụng hết. 
 Nhất là PHEV cực kỳ phế vật, nếu như ko có nhà đất để sạc pin thì chạy còn hao năng lượng hơn cả xăng thuần.",negative
huyndai,accent,,2024,sedan,"Thiếu phanh tay điện tử, next",negative
vinfast,vf 6,,2024,suv,Cắt mất gương chỉnh điện cái thấy tự nhiên nó phèn ngang,negative
toyota,vios,g,2024,sedan,"Chiếc này thực dụng cao, bác nào không quan trọng xe đẹp xấu mà chỉ cần xe rộng rãi đi ngon lành thì cứ múc thôi",positive
huyndai,accent,,2024,sedan,My dream,positive
geely,coolray,flagship,2025,suv,Nội thất dễ lau chùi.,positive
nissan,almera,,2024,sedan,Ghét mỗi cái màn hình sau vô lăng nửa cơ nửa điện tử,negative
nissan,almera,,2024,sedan,"đẹp nhỉ, bản VL ra giấy cũng 6xx. Đáng cân nhắc đấy.",positive
mg,zs,std,2024,suv,"giá nó rẻ nên mọi thứ nó mang lại hoàn toàn hợp lý so với tầm tiền, như đã nói thì logo là rào cản lớn nhất, bác nào ở chỗ gần đại lý thì có thể mua, xa thì hơi cực",neutral
vinfast,vf 6,,2024,suv,Thích vf6 mà đang lấn cấn hàng sau,negative
mg,zs,luxury,2024,suv,Mô tả rất chân thực. Theo e giá rẻ hơn phân khúc vì thương hiệu thì chất lương phải tương đương mới đáng đánh đổi 100tr. Mong a sớm ra thêm video đánh giá MG HS,positive
mg,5,std,2024,sedan,MG nên về mặt đất đi. Xe Trung Quốc lấy mác xe Anh bán giá không hợp lý. Thà mấy ông để giá rẻ cho dễ bán còn hơn để giá cao cho cố rồi giảm giá khuyến mãi.... rồi ví dụ như mấy ông giảm 100 triệu nhưng thực tế chỉ giảm 90 triệu vì phải đóng thêm phần thuế chênh lệch . PHẢI BIẾT MÌNH ĐANG Ở ĐÂU. HÃY NHÌN KIA VÀ HYUNDAI KÌA.,negative
nissan,almera,,2025,sedan,Xe chạy ngon nhất cái ghế ngồi. Lái xe thoải mái thật. Hơn đứt nhiều xe luôn,positive
vinfast,vf 6,,2024,suv,Với cái xác >2tấn gần 3tấn thì bao lâu phải thay bộ lốp vậy?!có”tiết kiệm”hơn xe xăng???và những thứ như rôtuyn vòng bi giảm sóc…vv…???!,negative
mg,5,std,2024,sedan,hao xăng,negative
vinfast,vf 6,eco,2025,suv,"ngồi sau cực kì khó chịu.chỗ ngồi ngắn,với nó dựng đứng thân ghế.ngồi vf7 còn khó chịu nữa là vf6.ồn thì nó vẫn ồn.",negative
skoda,kushaq,style,2025,suv,"Màn hình cảm ứng lớn, nhưng giao diện chưa mượt.",neutral
mazda,2,,2024,sedan,Chê cai đèn nhin như con mắt kk,negative
vinfast,vf 6,plus,2025,suv,"Xe 2024 điều hòa vinfast nó rét lắm :)))
Đám đổ về trước thì nó bị yếu thôi",positive
vinfast,vf 6,eco,2025,suv,"Mình đang đi VF6+ , cảm giác đi rất thích, có mấy nhược điểm nhỏ, mua thêm phụ kiện về xử lý hết rồi . 
Xe mình hay đi xa liên tục, may mắn là chưa thấy bị lỗi gì , giờ phần mềm quá ổn định rồi, chưa phải tháo cọc âm bao giờ như các anh em mua xe đời đầu.
Cứ khởi động xe sau khi Vivi chào thì là ổn nhất, không bị lỗi nhé các bạn.",positive
byd,seal 5,dm-i,2025,sedan,Tính năng công nghệ thì đủ. Xe mà có bản cao đầy đủ adas cửa sổ trời thì chơi chất. Còn để gia đình thì sức mạnh thừa và giá cao quá,positive
mg,zs,luxury,2025,suv,"Vô lăng bọc da, cầm chắc, có lẫy chuyển số",positive
hyundai,creta,n line,2025,suv,"Bản N line thiết kế đặt logo trước lệch xuống dưới mất cân đối, xấu hơn các bản còn lại",negative
geely,coolray,flagship,2025,suv,Nội thất LED chiếu sáng.,positive
toyota,vios,,2025,sedan,"Nếu nói khung gầm Daihatsu là lý do Vios thất thế, thì tại sao khung gầm xe MG mới ngon vậy nhưng lại vẫn ế, Vấn đề ở đây không phải là khung gầm, mà là cái logo, cho dù ông Vios này khung gầm Daihatsu ọp ẹp , nhưng logo Toyota thì vẫn là Toyota. còn ông có xịn xò đến mấy nhưng logo MG thì ông vẫn là MG vẫn ế.",negative
omoda,c5,,2024,suv,"Vấn đề xe TQ hiện chưa đương ưa chuộng ko hoàn toàn là vì chất lượng hay công nghệ vì hiện nay khoảng cách công nghệ sản xuất cơ bản đã đc thu hẹp khá nhiều. Tuy nhiên các hãng xe TQ chưa đầu tư bài bản vs hệ thống showroom, bảo hành, bảo dưỡng ở VN nên rõ ràng nghi ngại là có. Ví dụ như MG, gần đây đầu tư khá mạnh hệ thống thì người sử dụng cũng tăng lên đáng kể. Nên 1 hãng TQ nào muốn vào VN phải cần thời gian và phải thực sự nghiêm túc chứ kể cả có biết nó tốt và nhiều công nghệ vẫn ngại ko mua",neutral
toyota,corolla cross,v,2024,suv,Tiền nào vải đó. Các cụ nói Ko sai. Ko có gì là ngon bổ rẻ. Xe nó chỉ cần hơn có 1 tí thôi đã khác rồi.,positive
toyota,vios,,2025,sedan,Daihatsu cung được ban 300tr lan banh thi mua luôn,neutral
